Name,Link
Архив социально-политической истории,https://um.mos.ru/houses/arkhiv_sotsialno_politicheskoy_istorii/
"Палаты Дурново в составе жилого дома, XVIII-XIX вв.",https://um.mos.ru/houses/usadba_petra_gubonina/
Особняк инженера-технолога Я. А. Полякова,https://um.mos.ru/houses/osobnyak_inzhenera_tekhnologa_ya_a_polyakova/
«Дом полярников»,https://um.mos.ru/houses/dom_polyarnikov/
Дача И.Я.Тестова,https://um.mos.ru/houses/dacha-i-ya-testova/
Жилой дом М.Я. Протковой,https://um.mos.ru/houses/zhiloy_dom_m_ya_protkovoy/
Сберегательная касса,https://um.mos.ru/houses/sberegatelnaya_kassa/
Гимназия Приклонской,https://um.mos.ru/houses/gimnaziya_priklonskoy/
Городская усадьба Венедиктовых – Шнаубертов – Б. Ш. Моносзона,https://um.mos.ru/houses/gorodskaya-usadba-venediktovykh-shnaubertov-b-sh-monoszona/
Малый Манеж,https://um.mos.ru/houses/malyy_manezh/
Дом архитектора А.Г. Григорьева,https://um.mos.ru/houses/dom_arkhitektora_a_g_grigoreva/
Станция Пресня МОЖД,https://um.mos.ru/houses/stantsiya-presnya-mozhd/
"Церковь с колокольней во имя усекновения главы Иоанна Предтечи, что под Бором",https://um.mos.ru/houses/tserkov_s_kolokolney_vo_imya_useknoveniya_glavy_ioanna_predtechi_chto_pod_borom/
"Городская усадьба, первая половина XIX века",https://um.mos.ru/houses/gorodskaya_usadba_pervaya_polovina_xix_veka/
Дом для военнослужащих и их семей,https://um.mos.ru/houses/dom_dlya_voennosluzhashchikh_i_ikh_semey/
Храм Вознесения Господня за Серпуховскими воротами,https://um.mos.ru/houses/khram_vozneseniya_gospodnya_za_serpukhovskimi_vorotami/
"Доходный дом А.С.Павлова - Н.С.Калинина - Торгово-административное здание Московского Торгового банка (""Банк Н.А.Найденова"")",https://um.mos.ru/houses/bank_naydenova/
Щукинское училище,https://um.mos.ru/houses/shchukinskoe_uchilishche/
Церковь Николая Чудотворца в Покровском,https://um.mos.ru/houses/tserkov_nikolaya_chudotvortsa_v_pokrovskom/
Дом Долговых,https://um.mos.ru/houses/dom-dolgovykh/
Станция и локомотивное депо Подмосковная,https://um.mos.ru/houses/stantsiya_i_lokomotivnoe_depo_podmoskovnaya/
"Особняки, XIX - нач. ХХ вв.",https://um.mos.ru/houses/osobnyak_e_a_dashkovoy/
Жилой дом XIX века,https://um.mos.ru/houses/zhiloy_dom_xix_veka/
Доходный дом Эристова,https://um.mos.ru/houses/dokhodnyy_dom_eristova/
Городская усадьба И.К. Прове,https://um.mos.ru/houses/gorodskaya-usadba-i-k-prove/
Кооперативный жилой дом Наркомвнешторга,https://um.mos.ru/houses/kooperativnyy_zhiloy_dom_narkomvneshtorga/
Дом князя Гагарина,https://um.mos.ru/houses/dom_knyazya_gagarina/
Усадьба Измайлово,https://um.mos.ru/houses/usadba_izmaylovo/
Новый Гостиный двор,https://um.mos.ru/houses/novyy_gostinyy_dvor/
Доходный дом Живаго,https://um.mos.ru/houses/dokhodnyy_dom_zhivago/
ДК Энергетиков,https://um.mos.ru/houses/dk_energetikov/
Учебный театр и Музей МХАТ,https://um.mos.ru/houses/elektroteatr_i_vystavochnyy_zal/
"ВДНХ, Павильон №5 Латвийской ССР",https://um.mos.ru/houses/vdnkh_pavilon_latviyskoy_ssr/
Особняк Хлудовых,https://um.mos.ru/houses/osobnyak_khludovykh/
Усадьба Люблино,https://um.mos.ru/houses/usadba_lyublino/
Куракинская богадельня,https://um.mos.ru/houses/kurakinskaya_bogadelnya/
Церковь Николы на Щепах,https://um.mos.ru/houses/tserkov-nikoly-na-shchepakh/
Орловская больница,https://um.mos.ru/houses/orlovskaya-bolnitsa/
Комплекс благотворительных учреждений имени Медведниковых и Рахмановой,https://um.mos.ru/houses/kompleks_blagotvoritelnykh_uchrezhdeniy_imeni_medvednikovykh_i_rakhmanovoy/
Станция метро «Белорусская» (кольцевая),https://um.mos.ru/houses/stantsiya-metro-belorusskaya-koltsevaya/
"Ансамбль Донского монастыря, XVI-XIX вв.",https://um.mos.ru/houses/donskoy_monastyr/
Гостиница Мадрид,https://um.mos.ru/houses/gostinitsa_madrid/
"Дом, в котором жил и работал художник В.А. Серов",https://um.mos.ru/houses/dom-v-kotorom-zhil-i-rabotal-khudozhnik-v-a-serov/
Городская усадьба И.Г. Наумова — А.С. Олениной — В.В. Думнова,https://um.mos.ru/houses/osobnyak-oleninoy-dumnova/
Доходный дом в Армянском переулке,https://um.mos.ru/houses/dokhodnyy-dom-v-armyanskom-pereulke/
Троицкая башня,https://um.mos.ru/houses/troitskaya-bashnya/
Дом сотрудников Наркомсвязи,https://um.mos.ru/houses/dom-sotrudnikov-narkomsvyazi/
Станция метро «Театральная»,https://um.mos.ru/houses/stantsiya-metro-teatralnaya-/
Покровский монастырь,https://um.mos.ru/houses/pokrovskiy_monastyr/
"ВДНХ, Павильон 71",https://um.mos.ru/houses/vdnkh_pavilon_71/
Дом Боткиных,https://um.mos.ru/houses/dom_botkinykh/
Доходный дом О.О.Вильнера,https://um.mos.ru/houses/dokhodnyy-dom-o-o-vilnera/
"Община ""Утоли моя печали""",https://um.mos.ru/houses/obshchina_utoli_moya_pechali/
Городская усадьба И.А.Королева - П.П. Страховой - Тестовых,https://um.mos.ru/houses/gorodskaya_usadba_i_a_koroleva_p_p_strakhovoy_testovykh/
Церковь Димитрия Прилуцкого,https://um.mos.ru/houses/tserkov_dimitriya_prilutskogo/
Психологический институт им. Л.Г. Щукиной,https://um.mos.ru/houses/psikhologicheskiy-institut-im-l-g-shchukinoy/
Приют для вдов и сирот русских художников им. П. М. Третьякова,https://um.mos.ru/houses/priyut-dlya-vdov-i-sirot/
Павильон № 18 «Республика Беларусь» на ВДНХ,https://um.mos.ru/houses/vdnkh_pavilon_18/
Пятницкая полицейская часть,https://um.mos.ru/houses/pyatnitskaya_politseyskaya_chast/
Дом церкви Николая Чудотворца Явленного с залом для общественных собраний и библиотекой,https://um.mos.ru/houses/dom_tserkvi_nikolaya_chudotvortsa_yavlennogo_s_zalom_dlya_obshchestvennykh_sobraniy_i_bibliotekoy/
Усадьба Лукутиных,https://um.mos.ru/houses/usadba_lukutinykh/
Городская усадьба Раевских,https://um.mos.ru/houses/gorodskaya-usadba-raevskikh/
Ансамбль городской усадьбы К.А. Мейера,https://um.mos.ru/houses/ansambl-gorodskoy-usadby-k-a-meyera/
Здание богадельни кн. Н.А. Черкасской,https://um.mos.ru/houses/zdanie-bogadelni-kn-n-a-cherkasskoy/
Комплекс доходных домов М.С.Логуновой,https://um.mos.ru/houses/kompleks_domov_dokhodnykh_m_s_logunovoy/
Жилой дом середины XIX века,https://um.mos.ru/houses/zhiloy-dom-serediny-xix-veka/
Сокольническая городская больница,https://um.mos.ru/houses/sokolnicheskaya-gorodskaya-bolnitsa/
Здание Набилковской богадельни,https://um.mos.ru/houses/zdanie-nabilkovskoy-bogadelni/
Старый Московский почтамт,https://um.mos.ru/houses/staryy_moskovskiy_pochtamt/
Амбулатория,https://um.mos.ru/houses/ambulatoriya/
Усадьба Рябушинских,https://um.mos.ru/houses/usadba-ryabushinskikh/
Дом поэта Веневитинова,https://um.mos.ru/houses/dom_poeta_venevitinova/
Гостиница Шевалдышева,https://um.mos.ru/houses/gostinitsa_shevaldysheva/
"Доходный дом, архитектор Л.Н. Кекушев",https://um.mos.ru/houses/dokhodnyy_dom_arkhitektor_l_n_kekushev/
Доходный дом Я.М.Толстого,https://um.mos.ru/houses/dokhodnyy_dom_ya_m_tolstogo/
Комиссаровское техническое училище,https://um.mos.ru/houses/komissarovskoe-tekhnicheskoe-uchilishche-/
"ВДНХ, Павильон №68",https://um.mos.ru/houses/vdnkh_pavilon_68/
Церковь Афанасия и Кирилла,https://um.mos.ru/houses/tserkov_afanasiya_i_kirilla/
"Дом, конец XVIII в., арх. М.Ф.Казаков",https://um.mos.ru/houses/dom_konets_xviii_v_arkh_m_f_kazakov/
Дом Стуловых,https://um.mos.ru/houses/dom-stulovykh/
Доходный дом с торговыми помещениями (в основе кельи Георгиевского монастыря),https://um.mos.ru/houses/ul_bolshaya_dmitrovka_d_5_6_str_3/
Физический институт им. П.Н. Лебедева РАН,https://um.mos.ru/houses/fizicheskiy-institut-im-p-n-lebedeva-ran/
Усадьба Гагариных-Тютчевых,https://um.mos.ru/houses/usadba-gagarinykh-tyutchevykh/
Кинотеатр «Победа»,https://um.mos.ru/houses/kinoteatr_pobeda/
"Дом кооператива ""Жиркость""",https://um.mos.ru/houses/dom_kooperativa_zhirkost/
Дом братьев Фонвизиных,https://um.mos.ru/houses/dom-bratev-fonvizinykh/
Усадьба Толстых-Мещерских,https://um.mos.ru/houses/usadba-tolstykh-meshcherskikh/
"Дом, конец XVIII в. - начало XIX в.",https://um.mos.ru/houses/dom_konets_xviii_v_nachalo_xix_v/
Дом Карзинкина,https://um.mos.ru/houses/dom_karzinkina/
Ведомственный дом МОГЭС,https://um.mos.ru/houses/vedomstvennyy_dom_moges/
"Дом, XVIII-XIX век",https://um.mos.ru/houses/dom_xviii_xix_vek/
Усадьба Г.А. Кирьякова,https://um.mos.ru/houses/usadba_g_a_kiryakova/
"Дом кооператива ""Звено""",https://um.mos.ru/houses/dom_kooperativa_zveno/
Городская усадьба Дёминых,https://um.mos.ru/houses/usadba-kuptsov-deminykh/
Доходный дом Иосифо-Волоколамского подворья,https://um.mos.ru/houses/dokhodnyy_dom_iosifo_volokolamskogo_podvorya/
Жилой дом на Патриарших прудах,https://um.mos.ru/houses/zhiloy-dom/
Доходный дом Е.А. Обуховой и С.С. Оболенского,https://um.mos.ru/houses/dokhodnyy_dom_e_a_obukhovoy_i_s_s_obolenskogo/
Дом Михоэлса,https://um.mos.ru/houses/dom_mikhoelsa/
Дача А.Я. Перловой,https://um.mos.ru/houses/dacha-a-ya-perlovoy/
Онкологический корпус клиники Московского университета,https://um.mos.ru/houses/onkologicheskiy_korpus_kliniki_moskovskogo_universiteta/
Торговый дом Р.Б. Левинсона,https://um.mos.ru/houses/torgovyy-dom-r-b-levinsona/
Усадьба  М.К. Морозовой,https://um.mos.ru/houses/usadba_m_k_morozovoy/
Жилой дом для сотрудников НКВД и артистов Большого театра,https://um.mos.ru/houses/zhiloy_dom_dlya_sotrudnikov_nkvd_i_artistov_bolshogo_teatra/
Станция метро «Сокольники»,https://um.mos.ru/houses/stantsiya-metro-sokolniki/
Басманная полицейская часть,https://um.mos.ru/houses/basmannaya_politseyskaya_chast/
Успенский собор,https://um.mos.ru/houses/uspenskiy-sobor/
Грановитая палата,https://um.mos.ru/houses/granovitaya-palata/
Доходный дом Московского архитектурного общества,https://um.mos.ru/houses/dokhodnyy_dom_moskovskogo_arkhitekturnogo_obshchestva/
Церковь Знамения за Петровскими воротами,https://um.mos.ru/houses/tserkov_znameniya_za_petrovskimi_vorotami/
Музыкальный павильон с конными скульптурными группами,https://um.mos.ru/houses/muzykalnyy-pavilon-s-konnymi-skulpturnymi-gruppami/
Второй Дом Союзов,https://um.mos.ru/houses/vtoroy_dom_soyuzov/
Дом с квартирой В.В. Вересаева,https://um.mos.ru/houses/dom_s_kvartiroy_v_v_veresaeva/
Доходный дом И.М. Коровина,https://um.mos.ru/houses/dokhodnyy_dom_i_m_korovina_7938/
Дом с чайками,https://um.mos.ru/houses/dom-s-chaykami/
Особняк Н.И. Казакова,https://um.mos.ru/houses/osobnyak_n_i_kazakova/
«Зимний» дом Носовых,https://um.mos.ru/houses/zimniy_dom_nosovykh/
